MCCC,20100827,6.88,7.21,6.63,7.2,359200
MCGC,20100827,5.22,5.37,5.08,5.36,305800
MCHP,20100827,28.38,28.85,27.82,28.72,2199400
MCHX,20100827,4.1,4.2,4.04,4.19,58700
MCRI,20100827,9.79,9.99,9.59,9.96,15600
MCRL,20100827,9.24,9.34,8.93,9.31,444900
MCRS,20100827,38.11,40.04,37.19,39.44,1791200
MDAS,20100827,20.46,20.78,20.08,20.76,220000
MDCA,20100827,11.54,11.61,11.49,11.58,13700
MDCI,20100827,7.95,8.48,7.72,8.44,131900
MDCO,20100827,11.86,12,11.53,11.88,375300
MDH,20100827,2.19,2.5,2.1,2.44,72000
MDMD,20100827,11.48,11.88,11.48,11.88,29300
MDRX,20100827,17.42,17.48,17,17.36,2312300
MDSO,20100827,16.59,17.57,16.53,17.29,303000
MDTH,20100827,7.62,7.65,7.25,7.61,93600
MDVN,20100827,9.76,10.02,9.54,10.02,215300
MEAD,20100827,3.24,3.25,3.12,3.17,13800
MEAS,20100827,14.28,14.81,13.87,14.78,73600
MEDQ,20100827,7.53,7.58,7.4,7.56,32500
MEDW,20100827,9.99,10.25,9.99,10.25,7300
MELA,20100827,7.35,7.39,7.1,7.29,352300
MELI,20100827,65.28,66.54,63.86,66.38,590200
MEMS,20100827,2.33,2.4,2.24,2.24,12300
MEND,20100827,23.38,23.41,23.35,23.41,369400
MENT,20100827,9.04,9.07,8.77,9.03,743500
MEOH,20100827,20.17,20.65,19.73,20.61,286900
MERC,20100827,5.05,5.22,5.02,5.17,70200
MERRD,20100827,2.25,2.4,2.15,2.4,4500
MERU,20100827,13.51,14.25,12.97,14.21,178800
METR,20100827,10.01,10.12,9.8,9.91,74600
MFI,20100827,3.93,4,3.7,3.7,5000
MFLX,20100827,20,21.42,20,21.18,150000
MFNC,20100827,5.15,5.15,5.15,5.15,200
MFRI,20100827,6.65,6.65,6.5,6.5,1300
MFSF,20100827,7.15,7.15,7.04,7.04,1200
MGAM,20100827,3.67,3.75,3.57,3.74,102800
MGEE,20100827,36.98,37.43,36.52,37.38,56100
MGIC,20100827,2.51,2.51,2.48,2.51,12400
MGLN,20100827,42.8,43.64,42.39,43.52,315600
MGPI,20100827,6.83,6.89,6.6,6.67,46700
MGRC,20100827,20.94,21.58,20.66,21.51,41100
MGYR,20100827,3.43,3.43,3.39,3.39,400
MHGC,20100827,6.53,6.74,6.45,6.68,441400
MHLD,20100827,7.41,7.46,7.29,7.46,220200
MICC,20100827,91.88,92.95,89.97,92.69,335800
MIDD,20100827,55.3,55.89,54.55,55.85,99700
MIGP,20100827,17.09,17.1,16.84,16.88,2500
MILL,20100827,4.1,4.44,4.08,4.42,278100
MIND,20100827,6.5,6.59,6.46,6.49,19000
MINI,20100827,14.84,14.96,14.73,14.92,167700
MIPI,20100827,0.81,0.82,0.75,0.81,97300
MIPS,20100827,6.62,6.71,6.47,6.71,561000
MITI,20100827,6.16,6.31,6.02,6.3,191300
MITL,20100827,6.8,6.91,6.76,6.77,15000
MITSY,20100827,266.64,266.64,265.3,265.3,200
MKSI,20100827,18.22,18.22,17.52,17.91,447300
MKTAY,20100827,29.25,29.59,29.22,29.42,6400
MKTX,20100827,15.16,15.32,14.87,15.28,156500
MLAB,20100827,21.5,21.56,21.5,21.5,1500
MLHR,20100827,16.77,17,16.23,16.93,322000
MLNK,20100827,5.99,6.03,5.87,5.93,190300
MLNX,20100827,15.53,15.84,15.2,15.78,153300
MMLP,20100827,29.64,29.78,29.4,29.78,82400
MMSI,20100827,15.78,16.21,15.62,16.19,131600
MMUS,20100827,5.5,5.7,5.5,5.7,2700
MMYT,20100827,34,35.36,33.34,34.81,431200
MNDO,20100827,1.81,1.82,1.77,1.81,17000
MNKD,20100827,5.81,5.95,5.7,5.87,871700
MNOV,20100827,4.89,5.48,4.89,5.48,1500
MNRK,20100827,7.73,7.82,7.55,7.77,5500
MNRO,20100827,41.63,41.72,40.56,41.28,169300
MNTA,20100827,16.13,16.48,15.64,16.28,776300
MNTG,20100827,2.1,2.17,2.1,2.11,5600
MNTX,20100827,2.2,2.3,2.2,2.3,9100
MOCO,20100827,10.8,10.84,10.8,10.8,1400
MOFG,20100827,12.99,13.39,12.92,13.33,10700
MOLX,20100827,17.99,18.25,17.69,18.22,743600
MOLXA,20100827,15.31,15.54,15.1,15.48,132000
MORN,20100827,41.06,41.38,40.53,41.38,73900
MOSY,20100827,4.29,4.62,4.16,4.59,35800
MOTR,20100827,7.4,7.5,7.3,7.48,18000
MOVE,20100827,1.95,2.01,1.88,1.99,430500
MPAA,20100827,6.66,6.92,6.55,6.86,34300
MPB,20100827,6.98,6.98,5.93,6.15,20900
MPEL,20100827,4.12,4.25,4.03,4.24,2584600
MPET,20100827,1.64,1.65,1.59,1.62,59300
MPWR,20100827,17.71,17.78,17.03,17.69,655800
MRCY,20100827,10.96,11.35,10.76,11.33,67200
MRGE,20100827,2.74,2.76,2.66,2.76,158000
MRLN,20100827,10.02,10.39,9.81,10.38,16500
MRNA,20100827,3,3,2.76,2.76,28200
MROE,20100827,4.62,4.62,4.55,4.55,200
MRTN,20100827,20.05,20.22,19.71,20.14,69100
MRVL,20100827,16.2,16.71,15.7,16.57,19153900
MSCC,20100827,14.36,14.59,13.99,14.56,484000
MSEX,20100827,16.29,16.62,16.08,16.57,59700
MSFG,20100827,5.97,6.64,5.78,6.52,56600
MSFT,20100827,23.88,24.02,23.51,23.93,60944400
MSG,20100827,19.43,19.76,19.07,19.63,188600
MSHL,20100827,0.79,0.81,0.72,0.8,2900
MSON,20100827,1.94,1.96,1.77,1.78,4000
MSPD,20100827,6.63,7.05,6.3,7.03,696800
MSSR,20100827,6.36,6.57,6.2,6.54,35300
MSTR,20100827,76.89,78.1,75.39,77.54,117700
MSW,20100827,6.64,6.89,6.56,6.86,55000
MTEX,20100827,2.33,2.42,2.25,2.29,15400
MTLK,20100827,1.02,1.02,0.98,1.02,1100
MTOX,20100827,11.18,11.49,11.02,11.21,23400
MTRX,20100827,8.65,8.75,8.47,8.71,96500
MTSC,20100827,26.65,27.32,26.3,27.25,44900
MTSN,20100827,2.07,2.12,2.01,2.12,307200
MTXX,20100827,5.12,5.15,5.04,5.05,38100
MU,20100827,6.91,6.93,6.4,6.83,42461000
MVIS,20100827,2.31,2.39,2.26,2.38,341800
MWIV,20100827,53.67,54.02,52.55,53.98,45000
MXIM,20100827,16.25,16.52,15.86,16.44,3071300
MXWL,20100827,11.44,11.56,11.12,11.53,162700
MYGN,20100827,15.15,15.78,15.05,15.75,1209800
MYL,20100827,17.19,17.47,16.98,17.34,4687600
MYLNG,20100827,1027.93,1027.93,1027.93,1027.93,100
MYLNP,20100827,1050.03,1058.98,1048.68,1054.05,3700
MYRG,20100827,14.22,14.44,13.81,14.42,72300
MYRX,20100827,3.83,3.85,3.75,3.82,138700
NABI,20100827,4.94,4.99,4.77,4.87,269400
NAFC,20100827,38.83,39.18,38.17,39.08,52400
NAII,20100827,7.15,7.28,7.13,7.28,3900
NANO,20100827,13.42,13.74,12.78,13.65,782300
NANX,20100827,1.2,1.23,1.2,1.2,9400
NARA,20100827,6.25,6.35,6.04,6.32,142600
NASB,20100827,13.12,14.03,13.12,13.79,6400
NATH,20100827,15.35,15.65,15.35,15.51,3600
NATI,20100827,28.86,29.38,28.19,29.24,175800
NATL,20100827,18.55,19.35,18.53,19.33,17200
NATR,20100827,8.84,8.98,8.53,8.93,12100
NAUH,20100827,5.39,5.56,5.39,5.52,29900
NAVG,20100827,42.08,42.58,41.41,42.49,39800
NAVI,20100827,2.92,2.99,2.87,2.93,39600
NAVR,20100827,2.4,2.43,2.38,2.39,81000
NBBC,20100827,3.27,3.29,3.14,3.29,10900
NBIX,20100827,5.53,5.8,5.43,5.75,404800
NBN,20100827,12.97,12.97,12.6,12.6,400
NBTB,20100827,20.31,20.8,20.08,20.77,110800
NBTF,20100827,19.9,19.97,19.8,19.8,700
NBXH,20100827,6.27,6.27,6.15,6.2,3500
NCBC,20100827,5.18,5.21,5.15,5.15,1400
NCIT,20100827,19.99,20.06,19.73,20,26600
NCMI,20100827,16.69,16.69,15.98,16.57,394500
NCOC,20100827,0.61,0.65,0.6,0.64,16700
NCTY,20100827,5.13,5.27,5.08,5.23,11900
NDAQ,20100827,18.5,18.55,18.17,18.54,3540800
NDSN,20100827,64.61,65.97,63.53,65.75,152500
NECB,20100827,6.15,6.4,6.11,6.24,5800
NENG,20100827,1.39,1.47,1.36,1.44,511100
NEOG,20100827,29.02,29.59,28.25,29.48,88000
NEPT,20100827,1.21,1.25,1.09,1.23,19500
NETC,20100827,12.66,12.83,12.62,12.8,492000
NETL,20100827,25.33,25.89,24.48,25.85,1350000
NEWLD,20100827,4.29,4.7,4.29,4.55,1800
NEWP,20100827,9.79,9.9,9.41,9.82,171900
NEWS,20100827,6.7,7.16,6.7,7.09,84700
NEWT,20100827,1.15,1.25,1.15,1.24,4300
NEXM,20100827,2.11,2.12,2.02,2.07,44300
NEXS,20100827,1.94,1.95,1.91,1.95,10700
NFBK,20100827,10.86,11.49,10.78,11.48,51900
NFLX,20100827,126.35,127.58,122.88,126.1,3019300
NGAS,20100827,0.82,0.87,0.82,0.84,198900
NGBF,20100827,0.28,0.28,0.24,0.25,1538600
NGPC,20100827,8.2,8.2,7.99,8.2,96400
NGSX,20100827,5.95,6.1,5.83,6.06,17600
NHTB,20100827,10.05,10.2,10.05,10.2,5300
NHWK,20100827,2.73,2.82,2.71,2.73,29400
NICE,20100827,26.55,26.79,26.22,26.77,132800
NICK,20100827,8.2,8.21,8.06,8.13,8900
NIHD,20100827,36.63,37,35.73,36.65,1176400
NILE,20100827,42.45,43.42,41.61,43.24,175400
NINE,20100827,1.38,1.4,1.36,1.4,2600
NKBP,20100827,5.29,5.71,5.25,5.36,2200
NKSH,20100827,24.3,24.5,23.79,24.48,10700
NKTR,20100827,13.4,13.4,12.83,13.36,501200
NLCI,20100827,6.15,6.15,6.01,6.01,2400
NLST,20100827,2.59,2.78,2.54,2.7,376700
NLTX,20100827,0.49,0.53,0.49,0.5,42300
NMRX,20100827,5.51,5.55,5.46,5.46,6000
NMTI,20100827,0.47,0.47,0.42,0.43,110200
NNBR,20100827,7.01,7.43,6.71,7.3,232800
NOEC,20100827,0.75,0.85,0.75,0.85,5100
NOIZ,20100827,4.53,4.66,4.5,4.62,2900
NOOF,20100827,1.64,1.75,1.63,1.75,90500
NOVA,20100827,8.72,8.84,8.7,8.84,9200
NOVB,20100827,1.79,1.87,1.79,1.87,400
NOVL,20100827,5.66,5.8,5.52,5.73,8022700
NPBC,20100827,5.67,5.92,5.55,5.91,1069000
NPSP,20100827,6,6.17,5.82,5.94,185600
NRCI,20100827,23.3,24.27,23.3,24.27,5400
NRIM,20100827,16.12,16.12,15.8,16.05,19500
NSEC,20100827,10.99,10.99,10.99,10.99,100
NSFC,20100827,1.94,1.96,1.9,1.92,3200
NSIT,20100827,13.74,13.94,13.28,13.9,226200
NSPH,20100827,3.22,3.28,3.13,3.24,46700
NSSC,20100827,1.72,1.81,1.72,1.78,11000
NSTC,20100827,4.28,4.45,4.25,4.41,127300
NTAP,20100827,40,41.65,39.61,41.45,10670900
NTCT,20100827,15.29,15.77,14.98,15.72,168100
NTES,20100827,41.38,41.38,40.13,41.09,370400
NTGR,20100827,21.51,21.93,20.8,21.86,241500
NTIC,20100827,10.22,10.72,9.75,9.99,10300
NTLS,20100827,16.27,16.42,16.05,16.4,138600
NTRI,20100827,18.07,18.15,17.66,17.83,353700
NTRS,20100827,46.13,47.08,45.85,47.05,1700600
NTSC,20100827,7.01,7.15,6.78,7.03,43200
NTWK,20100827,0.79,0.8,0.77,0.79,55900
NUAN,20100827,15.22,15.37,14.69,15.19,3321600
NUCL,20100827,37.34,37.34,37.34,37.34,100
NUHC,20100827,3.18,3.2,3.12,3.18,14900
NURO,20100827,0.73,0.77,0.73,0.73,10200
NUTR,20100827,13.18,13.7,13.03,13.67,33200
NUVA,20100827,30.35,30.55,29.57,30.48,603100
NVAX,20100827,2.06,2.08,2,2.08,379300
NVDA,20100827,9.86,10.2,9.61,10.12,26517100
NVEC,20100827,39.87,40.13,39.23,40.08,37800
NVGN,20100827,0.48,0.5,0.44,0.5,12700
NVLS,20100827,23.9,24.22,23.08,24.11,3510500
NVMI,20100827,4.65,4.8,4.52,4.8,211600
NVSL,20100827,6.57,6.57,6.47,6.47,300
NVTL,20100827,5.76,5.83,5.63,5.81,294800
NWBI,20100827,10.94,11.03,10.73,11.03,375500
NWK,20100827,2.76,2.99,2.67,2.98,76300
NWLI,20100827,133.6,135.75,132.22,135.09,3900
NWPX,20100827,15.44,15.85,15.06,15.83,33500
NWS,20100827,13.94,13.98,13.53,13.98,1186800
NWSA,20100827,12.4,12.41,11.94,12.36,15622800
NXPI,20100827,11.15,11.49,10.99,11.11,370800
NXST,20100827,3.83,3.99,3.82,3.98,21200
NXTM,20100827,15.45,15.99,15.07,15.95,192700
NYMT,20100827,6.4,6.41,6.3,6.39,7200
NYMX,20100827,3.86,3.9,3.78,3.83,70800
NYNY,20100827,0.9,0.94,0.88,0.9,133800
OABC,20100827,11.2,11.28,11.07,11.26,17100
OBAF,20100827,11.01,11.1,11,11.04,2000
OBAS,20100827,1.4,1.4,1.4,1.4,2500
OBCI,20100827,1.72,1.73,1.66,1.7,13600
OCCF,20100827,2.34,2.34,2.34,2.34,100
OCFC,20100827,11.62,11.88,11.24,11.82,60200
OCLR,20100827,10.3,10.55,9.97,10.5,584200
OCLS,20100827,1.68,1.75,1.61,1.65,34800
OCNF,20100827,0.9,0.96,0.9,0.96,328100
OCNW,20100827,4.93,4.99,4.7,4.91,64900
OCZ,20100827,1.92,1.94,1.88,1.88,8700
ODFL,20100827,24.39,25.24,24.23,25.06,394100
OFIX,20100827,28.33,28.33,27.59,28.14,54300
OFLX,20100827,12.97,13.2,12.97,13.2,2300
OGXI,20100827,12.91,13.46,12.56,13.13,60200
OICO,20100827,7.66,7.75,7.63,7.75,700
OIIM,20100827,6.06,6.37,5.93,6.2,226900
OINK,20100827,3.81,3.9,3.81,3.9,6400
OKSB,20100827,12,12.28,11.88,12.2,126300
OKSBP,20100827,27,27.4,27,27.4,1900
OLCB,20100827,2.04,2.04,2.04,2.04,500
OMAB,20100827,12.14,12.39,12.13,12.2,25600
OMCL,20100827,11.49,11.66,11.27,11.61,148800
OMER,20100827,6.04,6.63,5.96,6.55,53200
OMEX,20100827,1.51,1.54,1.41,1.49,356200
OMNI,20100827,2.71,2.73,2.71,2.71,246300
OMPI,20100827,10.07,10.53,9.9,10.5,70000
ONAV,20100827,1.37,1.46,1.35,1.42,20800
ONCY,20100827,2.98,3.01,2.95,2.99,27600
ONEQ,20100827,84.23,84.98,83,84.96,22400
ONFC,20100827,7.84,7.85,7.69,7.78,9600
ONNN,20100827,6.28,6.52,6.08,6.41,7660900
ONSM,20100827,1.15,1.18,1.12,1.12,49100
ONTY,20100827,3.31,3.34,3.26,3.34,33900
ONXX,20100827,24.63,25.5,24.21,25.18,1126500
OPEN,20100827,52.98,54.5,51.83,54.3,273500
OPLK,20100827,15.92,16.1,15.41,16.02,155300
OPNT,20100827,15.07,15.48,14.8,15.45,49400
OPOF,20100827,12.25,12.25,11.58,11.71,1500
OPTC,20100827,1.35,1.4,1.27,1.37,8700
OPTR,20100827,8.14,8.15,7.85,8.14,175400
OPTT,20100827,4.96,5.01,4.7,4.85,30100
OPWV,20100827,1.63,1.7,1.57,1.67,249500
OPXA,20100827,1.24,1.3,1.11,1.12,97000
OPXT,20100827,1.38,1.47,1.38,1.44,154000
ORBC,20100827,1.83,1.9,1.79,1.9,11200
ORBK,20100827,10.58,10.62,10.27,10.36,32800
ORCC,20100827,4.03,4.08,3.97,4.02,72200
ORCH,20100827,1.4,1.44,1.36,1.38,14000
ORCL,20100827,22.38,22.55,21.95,22.51,21375200
ORCT,20100827,2.47,2.5,2.37,2.49,15200
OREX,20100827,4.62,4.74,4.49,4.73,402000
ORIT,20100827,9.5,9.61,9.4,9.61,178900
ORLY,20100827,47.43,47.78,46.89,47.61,614200
ORRF,20100827,21.45,21.52,20.86,21.47,22600
OSBC,20100827,0.87,0.94,0.86,0.89,29700
OSBCP,20100827,2,2.6,1.97,2.37,99800
OSHC,20100827,10.89,10.89,10.5,10.7,600
OSIR,20100827,6.51,6.79,6.27,6.76,60100
OSIS,20100827,29.84,29.87,29.16,29.65,137200
OSTE,20100827,6.4,6.4,6.38,6.39,580100
OSTK,20100827,14.4,14.72,14.09,14.71,99300
OSUR,20100827,3.31,3.38,3.26,3.37,242200
OTEX,20100827,43.21,44.99,42.95,44.92,581400
OTIV,20100827,1.91,1.94,1.88,1.91,22100
OTIX,20100827,3.62,3.93,3.62,3.91,1200
OTT,20100827,15.34,15.49,15.3,15.4,25400
OTTR,20100827,18.88,18.88,18.53,18.77,208800
OUTD,20100827,5.36,5.49,5.06,5.18,57100
OVBC,20100827,19.5,19.5,19.5,19.5,800
OVRL,20100827,1.77,1.77,1.43,1.53,22200
OVTI,20100827,22.18,23.62,21.5,23.25,6079800
OXBT,20100827,3,3.2,3,3.03,17100
OXGN,20100827,0.29,0.31,0.28,0.29,569000
OXPS,20100827,14.63,14.81,14.28,14.79,189100
OYOG,20100827,48.32,50,47.28,49.99,21500
OZRK,20100827,37.02,37.32,36.73,37.26,64900
PAAS,20100827,25.03,25.25,24.36,24.74,1702200
PABK,20100827,0.36,0.42,0.36,0.38,13700
PACR,20100827,5.35,5.7,5.28,5.64,750100
PACW,20100827,17.95,18,17.34,17.8,572000
PAET,20100827,3.95,4.13,3.84,4.11,791400
PAGG,20100827,25.72,26.14,25.6,26.14,4600
PANL,20100827,19.45,19.99,18.81,19.87,240600
PARD,20100827,0.4,0.47,0.39,0.46,548600
PARL,20100827,1.9,2,1.89,1.93,4500
PATH,20100827,7.9,7.9,7.75,7.86,3400
PATR,20100827,71.93,76,71.93,76,3700
PAYX,20100827,25.33,25.46,24.98,25.37,2964900
PBCT,20100827,12.83,12.83,12.62,12.79,2715400
PBIB,20100827,9.91,10.1,9.75,10.1,15900
PBIO,20100827,1.52,1.55,1.5,1.55,14800
PBIP,20100827,6.02,6.07,6.02,6.07,200
PBNY,20100827,8.07,8.18,8,8.17,391000
PCAR,20100827,41.07,42.37,40.23,42.09,2940100
PCBC,20100827,0.87,0.88,0.8,0.88,4814700
PCBK,20100827,8.33,8.56,8.21,8.5,30300
PCBS,20100827,1.27,1.75,1.27,1.5,6900
PCCC,20100827,6.68,6.73,6.59,6.71,23500
PCLN,20100827,287.5,298,283.11,297.68,1241800
PCTI,20100827,5.68,6.08,5.48,6.05,56800
PCYC,20100827,6.42,6.55,6.24,6.53,369000
PCYO,20100827,2.98,2.98,2.94,2.95,2600
PDCO,20100827,25.37,25.66,25,25.39,1670100
PDEX,20100827,1.75,1.79,1.75,1.75,6100
PDFS,20100827,3.64,3.75,3.54,3.7,78800
PDII,20100827,7.69,7.91,7.47,7.84,29300
PDLI,20100827,5.61,5.63,5.44,5.59,2640300
PDNT,20100827,9.7,9.7,9.69,9.69,1700
PEBK,20100827,5.26,5.26,5.25,5.25,1700
PEBO,20100827,11.82,12.62,11.6,12.43,23100
PEDH,20100827,0.97,0.97,0.97,0.97,700
PEET,20100827,35.36,35.55,35.06,35.43,64300
PEGA,20100827,21.15,23.04,20.94,22.66,605600
PEIX,20100827,0.67,0.67,0.6,0.61,946400
PENN,20100827,28.09,29.06,27.6,28.98,484800
PENX,20100827,4.99,5.37,4.99,5.13,18600
PEOP,20100827,10.25,10.32,10.23,10.31,43600
PERF,20100827,8.98,9.1,8.98,9.1,1900
PERY,20100827,19.86,19.99,19,19.6,120500
PESI,20100827,1.66,1.7,1.62,1.63,35800
PETD,20100827,25.08,26.85,24.81,26.75,155100
PETM,20100827,33.08,33.08,32.23,32.85,1264100
PETS,20100827,16.15,16.28,15.69,16.09,133100
PFBC,20100827,1.6,1.62,1.59,1.61,60300
PFBI,20100827,6.5,6.51,6.38,6.38,3500
PFBX,20100827,13.98,14,13.98,13.98,1000
PFCB,20100827,43.58,45.04,42.78,44.83,505500
PFED,20100827,4.27,4.27,4.27,4.27,100
PFIN,20100827,2,2,2,2,100
PFSW,20100827,2.45,2.51,2.39,2.4,66700
PGC,20100827,11.11,11.23,10.92,11.19,11200
PGNX,20100827,4.13,4.13,4.06,4.11,82200
PGTI,20100827,2,2.43,2,2.28,46400
PHHM,20100827,1.74,1.74,1.66,1.69,4600
PHII,20100827,15.75,16,15.42,15.42,3200
PHIIK,20100827,15,15.38,14.86,15.29,67400
PHMD,20100827,5.78,5.78,5.77,5.77,400
PICO,20100827,28.04,28.73,27.62,28.66,42400
PINN,20100827,0.33,0.33,0.33,0.33,124500
PKBK,20100827,8.75,8.75,8.39,8.51,1300
PKOH,20100827,11.56,11.87,11.31,11.6,36000
PKOL,20100827,26.04,26.7,26.04,26.7,800
PLAB,20100827,4.48,4.51,4.27,4.45,461100
PLCE,20100827,44.56,45.13,43.43,44.32,705100
PLCM,20100827,28.03,29.22,27.57,29.07,1861500
PLFE,20100827,8.84,9.13,8.5,9.12,54200
PLNR,20100827,2.15,2.21,2.02,2.18,7700
PLPC,20100827,32.14,33.84,32.01,33.84,5900
PLUG,20100827,0.4,0.42,0.4,0.42,94400
PLUS,20100827,18.74,18.74,18.05,18.08,31900
PLXS,20100827,22.67,23.25,22.14,23.15,387300
PLXT,20100827,3.48,3.53,3.3,3.49,133500
PMACA,20100827,6.82,6.92,6.74,6.88,130300
PMBC,20100827,3.67,3.9,3.67,3.72,24700
PMCS,20100827,7.12,7.27,7.01,7.23,2900600
PMD,20100827,8.61,8.9,8.51,8.77,12400
PMFG,20100827,15.39,16.3,15.25,16.29,33300
PMIC,20100827,12.98,12.98,12.57,12.82,2600
PMNA,20100827,12.55,12.72,12.55,12.72,6400
PMTC,20100827,17.25,17.49,16.87,17.45,1318300
PMTI,20100827,9.03,9.19,8.85,9.14,131300
PNBC,20100827,5.9,5.9,5.71,5.71,1500
PNBK,20100827,1.99,1.99,1.85,1.85,4100
PNCL,20100827,4.86,4.93,4.7,4.88,77900
PNFP,20100827,8.82,9.11,8.75,9.09,195800
PNNT,20100827,9.96,10.09,9.88,10.08,269800
PNNW,20100827,23.04,23.04,22.54,22.88,3200
PNQI,20100827,27.68,28.14,27.41,28.13,30200
PNRA,20100827,79.7,80.33,78.45,79.81,385300
PNSN,20100827,4.89,4.98,4.74,4.96,79400
PNXQ,20100827,25.62,25.76,25.51,25.76,1200
PODD,20100827,14.07,14.3,13.38,13.69,900200
POOL,20100827,19.21,19.21,18.59,19.09,451300
POPE,20100827,26.34,26.34,26.33,26.33,400
POWI,20100827,28.75,29.52,28.13,29.36,231600
POWL,20100827,28.46,29.25,28.16,29.03,44200
POWR,20100827,8.37,8.76,8.07,8.74,122600
POZN,20100827,7.14,7.37,7.07,7.34,205400
PPBI,20100827,4.19,4.19,4.19,4.19,100
PPCO,20100827,4.99,5,4.99,4.99,230500
PPDI,20100827,23.44,23.76,23.04,23.68,448600
PPHM,20100827,1.32,1.38,1.27,1.36,210400
PQBW,20100827,20.78,20.87,20.78,20.86,4100
PRAA,20100827,63.41,63.55,62.45,63.51,134000
PRAN,20100827,1.15,1.17,1.1,1.13,22600
PRCP,20100827,4.24,4.34,3.96,4.34,16600
PRFT,20100827,8.87,9.2,8.7,9.18,140600
PRFZ,20100827,49.79,50.7,49.47,50.7,21600
PRGO,20100827,57.66,58.21,56.97,58.13,603400
PRGS,20100827,27.33,27.84,26.97,27.79,229200
PRGX,20100827,5.28,5.42,5.12,5.35,49000
PRIM,20100827,5.71,5.95,5.62,5.93,43900
PRIMW,20100827,0.7,0.9,0.7,0.9,1000
PRKR,20100827,0.82,0.86,0.82,0.83,29000
PRLS,20100827,3.16,3.22,3.1,3.19,592900
PROJ,20100827,7.29,7.43,7.06,7.4,33300
PRPH,20100827,1.35,1.35,1.23,1.28,2200
PRPX,20100827,11.5,11.51,11.5,11.5,11300
PRSC,20100827,13.93,14,13.63,14,61900
PRSP,20100827,29.36,29.74,28.85,29.73,211500
PRST,20100827,1.82,1.89,1.77,1.88,55200
PRTS,20100827,7.89,8.16,7.68,8.14,37300
PRVT,20100827,1.95,1.95,1.83,1.89,400
PRWT,20100827,0.39,0.39,0.37,0.39,456900
PRXI,20100827,1.78,1.9,1.73,1.89,359800
PRXL,20100827,20.59,21.27,20.13,21.26,512000
PSAU,20100827,41.37,41.65,40.97,41.65,1600
PSBH,20100827,3.98,3.98,3.97,3.97,200
PSDV,20100827,3.31,3.33,3.17,3.31,18000
PSEC,20100827,9.42,9.47,9.19,9.45,701400
PSEM,20100827,9,9,8.64,8.87,90500
PSID,20100827,0.91,0.94,0.91,0.94,39800
PSMT,20100827,26.19,26.57,26.04,26.37,59600
PSOF,20100827,4.62,4.95,4.62,4.8,2400
PSSI,20100827,18.73,18.95,18.49,18.94,608800
PSTB,20100827,6.15,6.24,6.1,6.13,17600
PSTI,20100827,1.03,1.06,1,1.01,32000
PSTL,20100827,18.68,19.1,18.68,19.1,1200
PSTR,20100827,4.05,4.17,4.01,4.06,34400
PSUN,20100827,4.17,4.17,3.98,4.05,971300
PSYS,20100827,33.28,33.29,33.19,33.29,590900
PTEC,20100827,3.78,3.79,3.77,3.78,875900
PTEK,20100827,0.54,0.56,0.51,0.55,41700
PTEN,20100827,14.22,14.8,14.04,14.77,6899200
PTIE,20100827,5.93,5.96,5.79,5.93,73200
PTIX,20100827,2.15,2.18,2.13,2.18,4800
PTNR,20100827,16.01,16.36,15.88,16.25,183400
PTRP,20100827,25.2,25.53,25.2,25.53,500
PTRY,20100827,18.87,18.95,18.65,18.92,130400
PTSI,20100827,11.47,12.37,11.3,12.21,16200
PULB,20100827,6.4,6.5,6.35,6.4,6600
PURE,20100827,1.94,2.05,1.91,2.01,131400
PVFC,20100827,1.76,1.95,1.7,1.92,76600
PVSA,20100827,6.6,6.65,6.6,6.6,2200
PVSW,20100827,4.83,4.84,4.81,4.83,8100
PVTB,20100827,10.72,11,10.36,10.96,287700
PVTBP,20100827,25.63,25.95,25.55,25.92,12900
PWAV,20100827,1.66,1.76,1.64,1.73,1072000
PWER,20100827,9.94,10.54,9.58,10.37,5985900
PWND,20100827,9.8,10,9.77,10,5200
PWOD,20100827,31.02,31.02,30.65,31.02,5700
PWRD,20100827,26.58,26.6,25.88,26.34,566300
PWX,20100827,12.44,12.44,12.4,12.4,1500
PXLW,20100827,2.82,2.9,2.75,2.83,21800
PZZ,20100827,8.6,8.63,8.52,8.63,53700
PZZA,20100827,24.22,24.3,23.86,24.1,209500
PZZI,20100827,1.82,1.87,1.82,1.87,7500
QABA,20100827,20.69,20.95,20.69,20.95,1900
QADI,20100827,4.18,4.21,4.12,4.21,15700
QBAK,20100827,1.54,1.54,1.52,1.52,200
QCCO,20100827,3.9,3.9,3.67,3.68,50900
QCLN,20100827,13.61,13.88,13.32,13.86,4200
QCOM,20100827,38.5,38.85,37.74,38.64,16264600
QCOR,20100827,10.49,10.85,10.2,10.69,671800
QCRH,20100827,9.85,9.88,9.52,9.55,1400
QDEL,20100827,11.85,12.23,11.63,12.15,157500
QGEN,20100827,17.84,18.03,17.62,17.99,828400
QKLS,20100827,4.16,4.34,4.16,4.32,10100
QLGC,20100827,14.69,14.84,14.38,14.81,2350200
QLIK,20100827,17.85,18.36,17.59,18.24,249700
QLTI,20100827,5.7,5.85,5.63,5.73,160200
QLTY,20100827,5.11,5.11,4.91,5.06,36900
QNST,20100827,10.39,10.63,10.16,10.54,209300
QQEW,20100827,19.13,19.38,18.9,19.37,4600
QQQQ,20100827,43.86,44.16,42.97,44.07,109595900
QQQX,20100827,12.48,12.61,12.3,12.5,47000
